0,0,0,0,0,0,0,0,0,69.196,644.78,-6.5296e-08,0,0,0,0,0,0,0,0,0,0,0,0,-69.196,-644.78,-6.5296e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5.9019e-07,-6.5296e-08,2.4303e-14,0,0,0,0,0,0,0,0,0,0,0,0,-5.9019e-07,6.5296e-08,1.2152e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,29.034,51.785,7.045e-07,0,0,0,0,0,0,0,0,0,0,0,0,-29.034,-51.785,7.045e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,51.785,707.75,-5.3442e-08,0,0,0,0,0,0,0,0,0,0,0,0,-51.785,-707.75,-5.3442e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7.045e-07,-5.3442e-08,2.651e-14,0,0,0,0,0,0,0,0,0,0,0,0,-7.045e-07,5.3442e-08,1.3255e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25.666,-45.348,-6.5627e-07,0,0,0,0,0,0,0,0,0,0,0,0,51.332,90.697,-2.1176e-22,0,0,0,0,0,0,0,0,0,0,0,0,-25.666,-45.348,6.5627e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.348,-683.6,4.5021e-08,0,0,0,0,0,0,0,0,0,0,0,0,90.697,1367.2,-4.1955e-21,0,0,0,0,0,0,0,0,0,0,0,0,-45.348,-683.6,-4.5021e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5627e-07,-4.5021e-08,1.279e-14,0,0,0,0,0,0,0,0,0,0,0,0,-2.1176e-22,-4.1955e-21,5.116e-14,0,0,0,0,0,0,0,0,0,0,0,0,-6.5627e-07,4.5021e-08,1.279e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-26.408,50.527,-6.5562e-07,0,0,0,0,0,0,0,0,0,0,0,0,52.816,-101.05,1.6941e-21,0,0,0,0,0,0,0,0,0,0,0,0,-26.408,50.527,6.5562e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,50.527,-682.7,-5.018e-08,0,0,0,0,0,0,0,0,0,0,0,0,-101.05,1365.4,-2.3287e-20,0,0,0,0,0,0,0,0,0,0,0,0,50.527,-682.7,5.018e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
